1928,California's 69th Assembly District – GOP Hold,"Jerome V. ""Jerry"" Scofield (R-inc)","55,125",83.17%
1928,California's 69th Assembly District,David H. MacDougall (Proh.),"11,152",16.83%
1928,California's 69th Assembly District,Total Votes,"66,277",100.00%
1928,California's 70th Assembly District – GOP Hold,Morgan Keaton (R-inc),"48,288",100.00%
1928,California's 71st Assembly District – GOP Hold,Frank McGinley (R),"36,209",67.00%
1928,California's 71st Assembly District,Edward C. Purpus (D),"14,608",27.03%
1928,California's 71st Assembly District,Alick W. Anderson (S),"3,223",5.96%
1928,California's 71st Assembly District,Total Votes,"54,040",100.00%
1928,California's 72nd Assembly District – GOP Hold,Willard E. Badham (R-inc),"29,841",100.00%
1928,California's 73rd Assembly District – GOP Hold,James E. Stockwell (R),"9,332",67.62%
1928,California's 73rd Assembly District,Edward T. Hubbard (D),"3,817",27.66%
1928,California's 73rd Assembly District,Arthur E. Dick (I),651,4.72%
1928,California's 73rd Assembly District,Total Votes,"13,800",100.00%
1928,California's 74th Assembly District – GOP Hold,Frederick M. Roberts (R-inc),"3,651",100.00%
1928,California's 75th Assembly District – GOP Hold,Emory J. Arnold (R),"11,409",100.00%
1928,California's 76th Assembly District – GOP Hold,Edward Craig (R),"25,046",100.00%
1928,California's 77th Assembly District – GOP Hold,Chester M. Kline (R),"15,670",100.00%
1928,California's 78th Assembly District – GOP Hold,Myron D. Witter (R-inc),"5,199",100.00%
1928,California's 79th Assembly District – GOP Hold,William E. Harper (R),"23,885",69.08%
1928,California's 79th Assembly District,John W. Daily (D),"10,691",30.92%
1928,California's 79th Assembly District,Total Votes,"34,576",100.00%
1928,California's 80th Assembly District – GOP Hold,Crowell D. Eddy (R-inc),"17,725",73.58%
1928,California's 80th Assembly District,Robert A. Whitaker (D),"6,364",26.42%
1928,California's 80th Assembly District,Total Votes,"24,089",100.00%
1926,California’s 1st BoE District – GOP Hold,John C. Corbett (R-inc),"133,461",100.00%
1926,California’s 2nd BoE District – GOP Hold,Fred E. Stewart (R),"212,635",100.00%
1926,California’s 3rd BoE District – GOP Hold,Richard E. Collins (R-inc),"93,984",100.00%
1926,California’s 4th BoE District – GOP Hold,Harvey G. Cattell (R-inc),"359,619",100.00%
1926,California's 2nd Senate District – DEM Gain,James M. Allen (D),"12,132",100.00%
1926,California's 4th Senate District – GOP Hold,Fred C. Handy (R-inc),"11,678",100.00%
1926,California's 6th Senate District – GOP Hold,Ray Jones (R),"13,316",61.09%
1926,California's 6th Senate District,Artie Nugent (D),"8,482",38.91%
1926,California's 6th Senate District,Total Votes,"21,798",100.00%
1926,California's 8th Senate District – DEM Hold,Herbert W. Slater (D-inc),"15,648",100.00%
1926,California's 10th Senate District – DEM Hold,Frank S. Boggs (D-inc),"20,167",100.00%
1926,California's 12th Senate District – GOP Hold,J. C. Garrison (R),"21,016",100.00%
1926,California's 14th Senate District – GOP Hold,T. C. West (R-inc),"19,742",100.00%
1926,California's 16th Senate District – GOP Hold,Edgar S. Hurley (R-inc),"13,809",60.91%
1926,California's 16th Senate District,Frank V. Cornish (D),"8,862",39.09%
1926,California's 16th Senate District,Total Votes,"22,671",100.00%
1926,California's 18th Senate District – GOP Hold,Victor J. Canepa (R-inc),"11,027",100.00%
1926,California's 20th Senate District – GOP Hold,P. J. Gray (R-inc),"23,609",100.00%
1926,California's 22nd Senate District – GOP Hold,John Joseph Crowley (R-inc),"8,907",100.00%
1926,California's 24th Senate District – DEM Hold,Daniel C. Murphy (D-inc),"13,173",100.00%
1926,California's 26th Senate District – DEM Gain,Charles H. Cobb (D),"25,283",100.00%
1926,California's 28th Senate District – GOP Hold,Herbert C. Jones (R-inc),"12,934",100.00%
1926,California's 30th Senate District – GOP Hold,Ralph E. Swing (R-inc),"18,226",78.99%
1926,California's 30th Senate District,James H. Lyle (D),"4,849",21.01%
1926,California's 30th Senate District,Total Votes,"23,075",100.00%
1926,California's 32nd Senate District – GOP Hold,James I. Wagy (R),"30,248",100.00%
1926,California's 34th Senate District – GOP Hold,Charles W. Lyon (R-inc),"69,965",100.00%
1926,California's 36th Senate District – GOP Hold,Frank C. Weller (R),"48,062",100.00%
1926,California's 38th Senate District – GOP Hold,J. W. McKinley (R),"12,363",100.00%
1926,California's 40th Senate District – GOP Hold,Edwin A. Mueller (R),"29,421",100.00%
1926,California's 1st Assembly District – GOP Hold,J. J. Murphy (R-inc),"4,016",55.26%
1926,California's 1st Assembly District,H. B. Ream (D),"3,251",44.74%
1926,California's 1st Assembly District,Total Votes,"7,267",100.00%
1926,California's 2nd Assembly District – GOP Hold,Robert F. Fisher (R),"10,617",100.00%
1926,California's 3rd Assembly District – GOP Hold,Roscoe J. Anderson (R-inc),"3,767",100.00%
1926,California's 4th Assembly District – GOP Hold,N. V. Wemple (R-inc),"5,638",100.00%
1926,California's 5th Assembly District – GOP Hold,Van Bernard (R-inc),"6,699",65.05%
1926,California's 5th Assembly District,Edwin A. McDaniel (D),"3,223",31.30%
1926,California's 5th Assembly District,Arthur H. Eager (S),376,3.65%
1926,California's 5th Assembly District,Total Votes,"10,298",100.00%
1926,California's 6th Assembly District – GOP Hold,Charles B. Melville (R-inc),"5,194",100.00%
1926,California's 7th Assembly District – GOP Hold,Charles H. Deuel (D-inc),"7,858",100.00%
1926,California's 8th Assembly District – GOP Hold,Fred B. Noyes (R-inc),"9,633",100.00%
1926,California's 9th Assembly District – GOP Hold,Cora Woodbridge (R-inc),"6,954",100.00%
1926,California's 10th Assembly District – GOP Hold,Robert B. McPherson (R-inc),"8,396",100.00%
1926,California's 11th Assembly District – GOP Hold,Frank L. Coombs (R-inc),"8,073",100.00%
1926,California's 12th Assembly District – GOP Hold,Hubert B. Scudder (R-inc),"8,005",100.00%
1926,California's 13th Assembly District – GOP Hold,David P. Anderson (R-inc),"6,923",100.00%
1926,California's 14th Assembly District – GOP Hold,Roy J. Nielsen (R-inc),"14,258",100.00%
1926,California's 15th Assembly District – GOP Hold,Percy G. West (R-inc),"9,741",100.00%
1926,California's 16th Assembly District – DEM Hold,H. E. Dillinger (D-inc),"5,503",100.00%
1926,California's 17th Assembly District – GOP Hold,Charles F. Reindollar (R-inc),"7,646",100.00%
1926,California's 18th Assembly District – GOP Hold,Robert P. Easley (R-inc),"12,144",100.00%
1926,California's 19th Assembly District – GOP Hold,Bradford S. Crittenden (R-inc),"11,571",100.00%
1926,California's 20th Assembly District – DEM Gain,F. C. Clowdsley (D),"6,480",100.00%
1926,California's 21st Assembly District – GOP Hold,Frederick C. Hawes (R-inc),"2,598",69.73%
1926,California's 21st Assembly District,Thomas F. Feeley (S),"1,128",30.27%
1926,California's 21st Assembly District,Total Votes,"3,726",100.00%
1926,California's 22nd Assembly District – GOP Hold,James C. Flynn (R),"2,346",71.96%
1926,California's 22nd Assembly District,Louis Silverstein (I),914,28.04%
1926,California's 22nd Assembly District,Total Votes,"3,260",100.00%
1926,California's 23rd Assembly District – DEM Hold,Joseph F. Burns (D-inc),"6,115",100.00%
1926,California's 24th Assembly District – GOP Hold,Thomas J. Lenehan (R),"7,377",100.00%
1926,California's 25th Assembly District – GOP Hold,William B. Hornblower (R-inc),"5,299",100.00%
1926,California's 26th Assembly District – GOP Hold,Ray Williamson (R-inc),"8,503",100.00%
1926,California's 27th Assembly District – GOP Hold,Leland Richard Jacobson (R-inc),"10,190",100.00%
1926,California's 28th Assembly District – GOP Hold,Edgar C. Levey (R-inc),"10,386",65.60%
1926,California's 28th Assembly District,John A. Gilmore (D),"5,446",34.40%
1926,California's 28th Assembly District,Total Votes,"15,832",100.00%
1926,California's 29th Assembly District – GOP Hold,Harry F. Morrison (R-inc),"4,584",100.00%
1926,California's 30th Assembly District – GOP Hold,Robert B. Fry (R-inc),"4,912",100.00%
1926,California's 31st Assembly District – GOP Hold,B. J. Feigenbaum (R),"9,029",100.00%
1926,California's 32nd Assembly District – GOP Hold,James A. Miller (R-inc),"9,697",100.00%
1926,California's 33rd Assembly District – GOP Hold,Charles A. Oliva (R-inc),"3,775",100.00%
1926,California's 34th Assembly District – GOP Hold,William P. Jost (R-inc),"8,705",100.00%
1926,California's 35th Assembly District – GOP Hold,Roy Bishop (R),"10,036",100.00%
1926,California's 36th Assembly District – GOP Hold,Edward J. Smith (R-inc),"20,382",100.00%
1926,California's 37th Assembly District – GOP Hold,Eugene W. Roland (R-inc),"14,864",100.00%
1926,California's 38th Assembly District – GOP Hold,J. Croter (R-inc),"4,015",100.00%
1926,California's 39th Assembly District – GOP Hold,M. J. McDonough (R-inc),"5,043",100.00%
1926,California's 40th Assembly District – GOP Hold,Harold C. Cloudman (R-inc),"10,021",78.40%
1926,California's 40th Assembly District,J. E. Pemberton Sr. (D),"2,761",21.60%
1926,California's 40th Assembly District,Total Votes,"12,782",100.00%
1926,California's 41st Assembly District – GOP Hold,H. C. Kelsey (R),"14,949",78.03%
1926,California's 41st Assembly District,John O. Davis (D),"4,208",21.97%
1926,California's 41st Assembly District,Total Votes,"19,157",100.00%
1926,California's 42nd Assembly District – GOP Hold,Harry L. Parkman (R),"10,875",100.00%
1926,California's 43rd Assembly District – GOP Hold,Bert B. Snyder (R),"7,687",100.00%
1926,California's 44th Assembly District – GOP Hold,T. M. Wright (R-inc),"11,249",100.00%
1926,California's 45th Assembly District – GOP Hold,Charles C. Spalding (R-inc),"12,485",100.00%
1926,California's 46th Assembly District – GOP Gain,Vernon F. Gant (R),"7,547",58.97%
1926,California's 46th Assembly District,Forella K. Finney (D),"5,250",41.03%
1926,California's 46th Assembly District,Total Votes,"12,797",100.00%
1926,California's 47th Assembly District – GOP Gain,Dan E. Williams (R),"4,543",100.00%
1926,California's 48th Assembly District – GOP Hold,E. Walton Hedges Jr. (R),"7,798",100.00%
1926,California's 49th Assembly District – DEM Hold,Elbert G. Adams (D-inc),"7,765",100.00%
1926,California's 50th Assembly District – GOP Hold,Charles A. Foster (R-inc),"6,661",100.00%
1926,California's 51st Assembly District – GOP Hold,Z. S. Leymel (R),"7,287",55.64%
1926,California's 51st Assembly District,Penn Cummings (D),"5,810",44.36%
1926,California's 51st Assembly District,Total Votes,"13,097",100.00%
1926,California's 52nd Assembly District – DEM Hold,S. L. Heisinger (D-inc),"8,225",100.00%
1926,California's 53rd Assembly District – GOP Hold,Chris N. Jespersen (R),"6,099",100.00%
1926,California's 54th Assembly District – GOP Hold,Augustus F. Jewett Jr. (R),"3,270",64.75%
1926,California's 54th Assembly District,Leo B. Dapron (D),"1,780",35.25%
1926,California's 54th Assembly District,Total Votes,"5,050",100.00%
1926,California's 55th Assembly District – GOP Hold,Frank W. Mixter (R-inc),"12,930",100.00%
1926,California's 56th Assembly District – GOP Hold,Robert Lincoln Patterson (R),"12,369",90.78%
1926,California's 56th Assembly District,E. Curtis Clark (W/I),"1,256",9.22%
1926,California's 56th Assembly District,Total Votes,"13,625",100.00%
1926,California's 57th Assembly District – GOP Hold,Isaac Jones (R-inc),"8,086",63.33%
1926,California's 57th Assembly District,Miles E. Nickeles (D),"4,682",36.67%
1926,California's 57th Assembly District,Total Votes,"12,768",100.00%
1926,California's 58th Assembly District – GOP Hold,Archibald E. Brock (R-inc),"7,598",100.00%
1926,California's 59th Assembly District – GOP Gain,T. R. Finley (D),"6,922",100.00%
1926,California's 60th Assembly District – GOP Hold,Walter H. Duval (R-inc),"5,952",100.00%
1926,California's 61st Assembly District – GOP Hold,James C. Crawford (R),"34,181",100.00%
1926,California's 62nd Assembly District – GOP Hold,Walter J. Little (R-inc),"38,043",88.42%
1926,California's 62nd Assembly District,Oscar E. Lawrence (S),"4,981",11.58%
1926,California's 62nd Assembly District,Total Votes,"43,024",100.00%
1926,California's 63rd Assembly District – GOP Hold,Clare Woolwine (R),"34,322",100.00%
1926,California's 64th Assembly District – GOP Hold,Harry Lyons (R-inc),"9,555",83.12%
1926,California's 64th Assembly District,Frank H. White (S),"1,940",16.88%
1926,California's 64th Assembly District,Total Votes,"11,495",100.00%
1926,California's 65th Assembly District – GOP Hold,Willis M. Baum (R),"1,328",48.90%
1926,California's 65th Assembly District,Frank Cordano (I),932,34.32%
1926,California's 65th Assembly District,William Francis Ireland (I),456,16.79%
1926,California's 65th Assembly District,Total Votes,"2,716",100.00%
1926,California's 66th Assembly District – GOP Hold,William M. Byrne (R-inc),"6,371",62.11%
1926,California's 66th Assembly District,Fred Seymour (I),"2,613",25.47%
1926,California's 66th Assembly District,Harry Sherr (S),"1,274",12.42%
1926,California's 66th Assembly District,Total Votes,"10,258",100.00%
1926,California's 67th Assembly District – GOP Hold,Eleanor Miller (R-inc),"16,219",100.00%
1926,California's 68th Assembly District – GOP Hold,Harry F. Sewell (R-inc),"14,314",100.00%
1926,California's 69th Assembly District – GOP Hold,"Jerome V. ""Jerry"" Scofield (R-inc)","33,782",100.00%
1926,California's 70th Assembly District – GOP Hold,Morgan Keaton (R),"19,975",58.76%
1926,California's 70th Assembly District,Dana G. Boleyn (Proh.),"7,048",20.73%
1926,California's 70th Assembly District,Wayne F. Bowen (D),"6,974",20.51%
1926,California's 70th Assembly District,Total Votes,"33,997",100.00%
1926,California's 71st Assembly District – GOP Hold,Henry E. Carter (R-inc),"21,401",80.45%
1926,California's 71st Assembly District,Alick W. Anderson (S),"5,201",19.55%
1926,California's 71st Assembly District,Total Votes,"26,602",100.00%
1926,California's 72nd Assembly District – GOP Hold,Willard E. Badham (R-inc),"16,335",69.73%
1926,California's 72nd Assembly District,Titus Alexander (D),"5,691",24.29%
1926,California's 72nd Assembly District,Charles Fredericksen (S),"1,401",5.98%
1926,California's 72nd Assembly District,Total Votes,"23,427",100.00%
1926,California's 73rd Assembly District – GOP Hold,Howard W. Davis (R-inc),"6,779",100.00%
1926,California's 74th Assembly District – GOP Hold,Frederick M. Roberts (R-inc),"2,398",73.83%
1926,California's 74th Assembly District,John V. Pitts (S),850,26.17%
1926,California's 74th Assembly District,Total Votes,"3,248",100.00%
1926,California's 75th Assembly District – GOP Hold,George W. Rochester (R),"7,513",100.00%
1926,California's 76th Assembly District – GOP Hold,C. D. Ball (R),"19,398",100.00%
1926,California's 77th Assembly District – GOP Hold,Alfred C. Murray (R-inc),"10,304",100.00%
1926,California's 78th Assembly District – GOP Hold,Myron D. Witter (R),"5,765",100.00%
1926,California's 79th Assembly District – GOP Hold,Byron J. Walters (R-inc),"16,784",100.00%
1926,California's 80th Assembly District – GOP Hold,Crowell D. Eddy (R),"9,594",100.00%
1924,California's 1st Senate District – GOP Hold,H. C. Nelson (R-inc),"11,249",100.00%
1924,California's 3rd Senate District – GOP Hold,Thomas Ingram (R-inc),"8,650",100.00%
1924,California's 5th Senate District – GOP Hold,Benjamin F. Rush (R-inc),"10,534",100.00%
1924,California's 7th Senate District – GOP Hold,J. M. Inman (R-inc),"21,914",82.01%
1924,California's 7th Senate District,Alwin Leopold Heim (S),"4,808",17.99%
1924,California's 7th Senate District,Total Votes,"26,722",100.00%
1924,California's 9th Senate District – GOP Hold,William R. Sharkey (R-inc),"17,543",100.00%
1924,California's 11th Senate District – GOP Hold,M. B. Johnson (R-inc),"14,084",100.00%
1924,California's 13th Senate District – GOP Hold,E. H. Christian (R),"12,379",56.50%
1924,California's 13th Senate District,Harry L. Davis (I),"9,531",43.50%
1924,California's 13th Senate District,Total Votes,"21,910",100.00%
1924,California's 15th Senate District – GOP Hold,Arthur H. Breed Sr. (R-inc),"31,447",76.34%
1924,California's 15th Senate District,John O. Davis (D),"9,748",23.66%
1924,California's 15th Senate District,Total Votes,"41,195",100.00%
1924,California's 17th Senate District – GOP Gain,C. C. Baker (R),"9,583",100.00%
1924,California's 19th Senate District – GOP Hold,Tallant Tubbs (R),"10,527",100.00%
1924,California's 21st Senate District – GOP Hold,Roy Fellom (R-inc),"14,409",100.00%
1924,California's 23rd Senate District – GOP Hold,Thomas A. Maloney (R),"4,901",100.00%
1924,California's 25th Senate District – GOP Hold,"John James ""Jim"" Hollister Sr. (R)","12,601",100.00%
1924,California's 27th Senate District – GOP Hold,Sanborn Young (R),"9,678",100.00%
1924,California's 29th Senate District – GOP Hold,Joseph L. Pedrotti (R),"6,707",100.00%
1924,California's 31st Senate District – GOP Hold,Harry A. Chamberlin (R-inc),"41,710",70.95%
1924,California's 31st Senate District,Jay M. Love (D),"17,080",29.05%
1924,California's 31st Senate District,Total Votes,"58,790",100.00%
1924,California's 33rd Senate District – GOP Hold,Cadet Taylor (R),"40,269",70.04%
1924,California's 33rd Senate District,Carl E. Slatt (D),"17,225",29.96%
1924,California's 33rd Senate District,Total Votes,"57,494",100.00%
1924,California's 35th Senate District – GOP Hold,Herbert Johnston Evans (R),"33,318",70.71%
1924,California's 35th Senate District,William Fleet Palmer (D),"10,214",21.68%
1924,California's 35th Senate District,Samuel Glass (S),"3,589",7.62%
1924,California's 35th Senate District,Total Votes,"47,121",100.00%
1924,California's 37th Senate District – GOP Hold,Newton M. Allen (R-inc),"17,257",67.71%
1924,California's 37th Senate District,Newton Van Why (D),"4,639",18.20%
1924,California's 37th Senate District,L. Gilbert Wilhite (S),"3,589",14.08%
1924,California's 37th Senate District,Total Votes,"25,485",100.00%
1924,California's 39th Senate District – GOP Hold,Walter Eden (R),?,
1924,California's 1st Assembly District – GOP Hold,J. J. Murphy (R),"3,365",55.17%
1924,California's 1st Assembly District,H. B. Ream (D),"2,734",44.83%
1924,California's 1st Assembly District,Total Votes,"6,099",100.00%
1924,California's 2nd Assembly District – GOP Hold,John W. Runner (R),"7,751",100.00%
1924,California's 3rd Assembly District – GOP Hold,Roscoe J. Anderson (R),"3,259",68.31%
1924,California's 3rd Assembly District,James A. Hubbard (D),"1,512",31.69%
1924,California's 3rd Assembly District,Total Votes,"4,771",100.00%
1924,California's 4th Assembly District – GOP Hold,N. V. Wemple (R),"4,597",100.00%
1924,California's 5th Assembly District – GOP Hold,Van Bernard (R),"6,156",100.00%
1924,California's 6th Assembly District – GOP Gain,Charles B. Melville (R),"3,367",61.11%
1924,California's 6th Assembly District,P. Connolly (D-inc),"2,143",38.89%
1924,California's 6th Assembly District,Total Votes,"5,510",100.00%
1924,California's 7th Assembly District – DEM Gain,Charles H. Deuel (D),"4,879",51.39%
1924,California's 7th Assembly District,Gerald J. Chalmers (R),"4,615",48.61%
1924,California's 7th Assembly District,Total Votes,"9,494",100.00%
1924,California's 8th Assembly District – GOP Hold,Fred B. Noyes (R-inc),"7,672",100.00%
1924,California's 9th Assembly District – GOP Hold,Cora Woodbridge (R-inc),"5,887",100.00%
1924,California's 10th Assembly District – GOP Hold,Robert B. McPherson (R-inc),"6,591",100.00%
1924,California's 11th Assembly District – GOP Hold,Frank L. Coombs (R-inc),"5,478",100.00%
1924,California's 12th Assembly District – GOP Hold,Hubert B. Scudder (R),"5,787",100.00%
1924,California's 13th Assembly District – GOP Hold,David P. Anderson (R),"5,474",100.00%
1924,California's 14th Assembly District – GOP Hold,Roy J. Nielsen (R),"12,448",80.48%
1924,California's 14th Assembly District,William R. Goforth (S),"3,019",19.52%
1924,California's 14th Assembly District,Total Votes,"15,467",100.00%
1924,California's 15th Assembly District – GOP Hold,Percy G. West (R-inc),"6,697",59.24%
1924,California's 15th Assembly District,Raymond T. Coughlin (I),"3,367",29.78%
1924,California's 15th Assembly District,Casper Hauser (R),"1,241",10.98%
1924,California's 15th Assembly District,Total Votes,"11,305",100.00%
1924,California's 16th Assembly District – DEM Gain,H. E. Dillinger (D),"3,469",50.51%
1924,California's 16th Assembly District,Ferdinand G. Stevenot (R-inc),"3,399",49.49%
1924,California's 16th Assembly District,Total Votes,"6,868",100.00%
1924,California's 17th Assembly District – GOP Hold,Charles F. Reindollar (R-inc),"6,770",100.00%
1924,California's 18th Assembly District – GOP Hold,Robert P. Easley (R),"9,175",100.00%
1924,California's 19th Assembly District – GOP Hold,Bradford S. Crittenden (R-inc),"9,252",100.00%
1924,California's 20th Assembly District – GOP Hold,Tom H. Louttit (R),"5,143",66.35%
1924,California's 20th Assembly District,James R. Baker (I),"2,608",33.65%
1924,California's 20th Assembly District,Total Votes,"7,751",100.00%
1924,California's 21st Assembly District – GOP Hold,Frederick C. Hawes (R-inc),"2,456",54.11%
1924,California's 21st Assembly District,Thomas F. Feeley (S),"2,083",45.89%
1924,California's 21st Assembly District,Total Votes,"4,539",100.00%
1924,California's 22nd Assembly District – GOP Hold,Thomas A. Mitchell (R-inc),"2,188",61.76%
1924,California's 22nd Assembly District,Frank Xavier Lintner (S),"1,355",38.24%
1924,California's 22nd Assembly District,Total Votes,"3,543",100.00%
1924,California's 23rd Assembly District – DEM Hold,Joseph F. Burns (D-inc),"4,022",66.99%
1924,California's 23rd Assembly District,Rose C. Walker (S),"1,982",33.01%
1924,California's 23rd Assembly District,Total Votes,"6,004",100.00%
1924,California's 24th Assembly District – GOP Hold,Walter J. Schmidt (R-inc),"6,755",100.00%
1924,California's 25th Assembly District – GOP Hold,William B. Hornblower (R-inc),"6,111",100.00%
1924,California's 26th Assembly District – GOP Hold,Ray Williamson (R),"8,834",100.00%
1924,California's 27th Assembly District – GOP Hold,Leland Richard Jacobson (R),"6,927",83.39%
1924,California's 27th Assembly District,Mads Peter Christensen (S),"1,380",16.61%
1924,California's 27th Assembly District,Total Votes,"8,307",100.00%
1924,California's 28th Assembly District – GOP Hold,Edgar C. Levey (R),"10,847",100.00%
1924,California's 29th Assembly District – GOP Hold,Harry F. Morrison (R-inc),"4,845",70.49%
1924,California's 29th Assembly District,W. F. Aberle (S),"2,028",29.51%
1924,California's 29th Assembly District,Total Votes,"6,873",100.00%
1924,California's 30th Assembly District – GOP Hold,Robert B. Fry (R),"5,609",71.54%
1924,California's 30th Assembly District,Max Seiler (S),"2,231",28.46%
1924,California's 30th Assembly District,Total Votes,"7,840",100.00%
1924,California's 31st Assembly District – GOP Hold,Albert A. Rosenshine (R-inc),"7,823",100.00%
1924,California's 32nd Assembly District – GOP Hold,James A. Miller (R),"9,510",100.00%
1924,California's 33rd Assembly District – GOP Gain,Charles A. Oliva (R),"3,805",100.00%
1924,California's 34th Assembly District – GOP Hold,William P. Jost (R),"7,376",100.00%
1924,California's 35th Assembly District – GOP Hold,Homer R. Spence (R-inc),"8,997",100.00%
1924,California's 36th Assembly District – GOP Hold,Edward J. Smith (R-inc),"15,957",75.32%
1924,California's 36th Assembly District,Thomas Jefferson Oakes (S),"5,229",24.68%
1924,California's 36th Assembly District,Total Votes,"21,186",100.00%
1924,California's 37th Assembly District – GOP Hold,Eugene W. Roland (R),"14,568",100.00%
1924,California's 38th Assembly District – GOP Hold,J. Croter (R-inc),"3,673",57.97%
1924,California's 38th Assembly District,Ben Kubly (I),"2,663",42.03%
1924,California's 38th Assembly District,Total Votes,"6,336",100.00%
1924,California's 39th Assembly District – GOP Hold,M. J. McDonough (R),"3,923",56.50%
1924,California's 39th Assembly District,George Fitzgerald (I),"3,020",43.50%
1924,California's 39th Assembly District,Total Votes,"6,943",100.00%
1924,California's 40th Assembly District – GOP Hold,Harold C. Cloudman (R),"8,420",68.19%
1924,California's 40th Assembly District,Marx Schwind (S),"2,069",16.76%
1924,California's 40th Assembly District,J. E. Pemberton Sr. (D),"1,858",15.05%
1924,California's 40th Assembly District,Total Votes,"12,347",100.00%
1924,California's 41st Assembly District – GOP Hold,Anna L. Saylor (R-inc),"16,175",100.00%
1924,California's 42nd Assembly District – GOP Hold,Frank Leonard Eksward (R-inc),"7,540",100.00%
1924,California's 43rd Assembly District – GOP Hold,George C. Cleveland (R-inc),"5,371",100.00%
1924,California's 44th Assembly District – GOP Hold,T. M. Wright (R-inc),"9,067",100.00%
1924,California's 45th Assembly District – GOP Hold,Charles C. Spalding (R-inc),"9,967",100.00%
1924,California's 46th Assembly District – DEM Hold,Esto B. Broughton (D-inc),"7,523",70.52%
1924,California's 46th Assembly District,S. E. Courtney (I),"3,145",29.48%
1924,California's 46th Assembly District,Total Votes,"10,668",100.00%
1924,California's 47th Assembly District – GOP Gain,Maurice B. Browne (D),"2,611",51.18%
1924,California's 47th Assembly District,George A. Clarke (R-inc),"2,491",48.82%
1924,California's 47th Assembly District,Total Votes,"5,102",100.00%
1924,California's 48th Assembly District – GOP Hold,F. E. Dayton (R),"6,049",100.00%
1924,California's 49th Assembly District – DEM Gain,Elbert G. Adams (D),"4,793",53.99%
1924,California's 49th Assembly District,David C. Williams (R-inc),"4,085",46.01%
1924,California's 49th Assembly District,Total Votes,"8,878",100.00%
1924,California's 50th Assembly District – GOP Hold,Charles A. Foster (R-inc),"3,487",51.19%
1924,California's 50th Assembly District,L. A. Buchanan (D),"3,325",48.81%
1924,California's 50th Assembly District,Total Votes,"6,812",100.00%
1924,California's 51st Assembly District – GOP Hold,Herbert McDowell (R-inc),"9,703",100.00%
1924,California's 52nd Assembly District – DEM Hold,S. L. Heisinger (D-inc),"7,679",100.00%
1924,California's 53rd Assembly District – GOP Gain,S. V. Wright (R),"3,812",53.22%
1924,California's 53rd Assembly District,Alexander McMillan (D-inc),"3,351",46.78%
1924,California's 53rd Assembly District,Total Votes,"7,163",100.00%
1924,California's 54th Assembly District – GOP Hold,Frank Johnson (R-inc),"3,437",100.00%
1924,California's 55th Assembly District – GOP Hold,Frank W. Mixter (R),"11,746",94.56%
1924,California's 55th Assembly District,Charles W. Cleary (W/I),676,5.44%
1924,California's 55th Assembly District,Total Votes,"12,422",100.00%
1924,California's 56th Assembly District – GOP Hold,Grace S. Dorris (R-inc),"11,455",100.00%
1924,California's 57th Assembly District – GOP Hold,Isaac Jones (R-inc),"7,946",57.84%
1924,California's 57th Assembly District,Michael Firebaugh (D),"5,792",42.16%
1924,California's 57th Assembly District,Total Votes,"13,738",100.00%
1924,California's 58th Assembly District – GOP Hold,Archibald E. Brock (R),"6,689",100.00%
1924,California's 59th Assembly District – GOP Hold,Edgar O. Campbell (R),"7,511",100.00%
1924,California's 60th Assembly District – GOP Hold,Walter H. Duval (R-inc),"5,021",67.98%
1924,California's 60th Assembly District,H. R. Donaldson (D),"2,365",32.02%
1924,California's 60th Assembly District,Total Votes,"7,386",100.00%
1924,California's 61st Assembly District – GOP Hold,Frank C. Weller (R-inc),"32,611",79.08%
1924,California's 61st Assembly District,James O. Tow (S),"8,626",20.92%
1924,California's 61st Assembly District,Total Votes,"41,237",100.00%
1924,California's 62nd Assembly District – GOP Hold,Walter J. Little (R),"36,152",79.99%
1924,California's 62nd Assembly District,Oscar E. Lawrence (S),"9,043",20.01%
1924,California's 62nd Assembly District,Total Votes,"45,195",100.00%
1924,California's 63rd Assembly District – GOP Hold,Sidney T. Graves (R-inc),"39,522",78.58%
1924,California's 63rd Assembly District,Charles W. Gregg (D),"7,901",15.71%
1924,California's 63rd Assembly District,Isaac Kushner (S),"2,871",5.71%
1924,California's 63rd Assembly District,Total Votes,"50,294",100.00%
1924,California's 64th Assembly District – GOP Hold,Harry Lyons (R-inc),"9,908",66.04%
1924,California's 64th Assembly District,David A. Jacobs (D),"2,900",19.33%
1924,California's 64th Assembly District,Frank H. White (S),"2,194",14.62%
1924,California's 64th Assembly District,Total Votes,"15,002",100.00%
1924,California's 65th Assembly District – GOP Hold,Thomas L. Dodge (R),"2,291",100.00%
1924,California's 66th Assembly District – GOP Hold,William M. Byrne (R),"6,879",60.99%
1924,California's 66th Assembly District,Harry Sherr (S),"2,855",25.31%
1924,California's 66th Assembly District,Morris Biell (I),"1,545",13.70%
1924,California's 66th Assembly District,Total Votes,"11,279",100.00%
1924,California's 67th Assembly District – GOP Hold,Eleanor Miller (R-inc),"16,511",85.26%
1924,California's 67th Assembly District,Mattie I. Horrell (D),"2,854",14.74%
1924,California's 67th Assembly District,Total Votes,"19,365",100.00%
1924,California's 68th Assembly District – GOP Hold,Harry F. Sewell (R),"14,449",100.00%
1924,California's 69th Assembly District – GOP Hold,"Jerome V. ""Jerry"" Scofield (R)","31,820",100.00%
